nom_categoria;nom_sub_categoria;des_grupo_dados;cod_orgao_responsavel;nom_orgao_responsavel;nom_conjunto_dados;des_conjunto_dados;txt_url;des_frequencia_atualizacao;dth_ultima_atualizacao;nom_dicionario_dados;des_dicionario_dados;des_tipo_campo;num_ordem
Legislativo;Senadores;Pronunciamentos dos Senadores;490;SECRETARIA GERAL DA MESA;Discursos das Sessões Plenárias por período;Retorna os Discursos ocorridos nas Sessões Plenárias no período informado.;https://legis.senado.leg.br/dadosabertos/api-docs/swagger-ui/index.html#/Discurso/listaDiscursosSessao;A especificar;19/05/2021;Sessoes/Sessao/Pronunciamentos/Pronunciamento/TipoUsoPalavra/Sigla;Sigla do tipo de uso da palavra. Ex.: DIS, PL, CIN.;Alfabético;6
Legislativo;Senadores;Pronunciamentos dos Senadores;490;SECRETARIA GERAL DA MESA;Discursos das Sessões Plenárias por período;Retorna os Discursos ocorridos nas Sessões Plenárias no período informado.;https://legis.senado.leg.br/dadosabertos/api-docs/swagger-ui/index.html#/Discurso/listaDiscursosSessao;A especificar;19/05/2021;Sessoes/Sessao/Pronunciamentos/Pronunciamento/TextoIntegral;URL para a página do texto em HTML.;Alfanumérico;7
Legislativo;Senadores;Pronunciamentos dos Senadores;490;SECRETARIA GERAL DA MESA;Discursos das Sessões Plenárias por período;Retorna os Discursos ocorridos nas Sessões Plenárias no período informado.;https://legis.senado.leg.br/dadosabertos/api-docs/swagger-ui/index.html#/Discurso/listaDiscursosSessao;A especificar;19/05/2021;Sessoes/Sessao/Pronunciamentos/Pronunciamento/UrlTextoBinario;URL para download de documento contendo o texto.;Alfanumérico;8
Legislativo;Senadores;Senadores em Exercício;490;SECRETARIA GERAL DA MESA;Cargos de Liderança do Senador;Retorna informações sobre Cargos de Liderança que o Senador ocupou no exercício do mandato.;https://legis.senado.leg.br/dadosabertos/api-docs/swagger-ui/index.html#/Composição/listaLiderancas;A especificar;19/05/2021;Parlamentar/IdentificacaoParlamentar/NomeCompletoParlamentar;Informa o nome completo do parlamentar.;Alfabético;1
Legislativo;Senadores;Senadores em Exercício;490;SECRETARIA GERAL DA MESA;Cargos de Liderança do Senador;Retorna informações sobre Cargos de Liderança que o Senador ocupou no exercício do mandato.;https://legis.senado.leg.br/dadosabertos/api-docs/swagger-ui/index.html#/Composição/listaLiderancas;A especificar;19/05/2021;Parlamentar/IdentificacaoParlamentar/SexoParlamentar;Informa o sexo do parlamentar. Ex.: masculino, feminino.;Alfabético;2
Legislativo;Senadores;Senadores em Exercício;490;SECRETARIA GERAL DA MESA;Cargos de Liderança do Senador;Retorna informações sobre Cargos de Liderança que o Senador ocupou no exercício do mandato.;https://legis.senado.leg.br/dadosabertos/api-docs/swagger-ui/index.html#/Composição/listaLiderancas;A especificar;19/05/2021;Parlamentar/IdentificacaoParlamentar/FormaTratamento;Informa a forma de tratamento. Ex.: deputado, senador.;Alfabético;3
Legislativo;Senadores;Senadores em Exercício;490;SECRETARIA GERAL DA MESA;Cargos de Liderança do Senador;Retorna informações sobre Cargos de Liderança que o Senador ocupou no exercício do mandato.;https://legis.senado.leg.br/dadosabertos/api-docs/swagger-ui/index.html#/Composição/listaLiderancas;A especificar;19/05/2021;Parlamentar/IdentificacaoParlamentar/UrlPaginaParlamentar;Informa a URL da página do parlamentar no portal do Senado.;Alfanumérico;4
Legislativo;Senadores;Senadores em Exercício;490;SECRETARIA GERAL DA MESA;Cargos de Liderança do Senador;Retorna informações sobre Cargos de Liderança que o Senador ocupou no exercício do mandato.;https://legis.senado.leg.br/dadosabertos/api-docs/swagger-ui/index.html#/Composição/listaLiderancas;A especificar;19/05/2021;Parlamentar/IdentificacaoParlamentar/SiglaPartidoParlamentar;Informa a sigla do partido do parlamentar.;Alfabético;5
Legislativo;Senadores;Senadores em Exercício;490;SECRETARIA GERAL DA MESA;Cargos de Liderança do Senador;Retorna informações sobre Cargos de Liderança que o Senador ocupou no exercício do mandato.;https://legis.senado.leg.br/dadosabertos/api-docs/swagger-ui/index.html#/Composição/listaLiderancas;A especificar;19/05/2021;Parlamentar/IdentificacaoParlamentar/UrlFotoParlamentar;Informa a URL da foto oficial do parlamentar.;Alfanumérico;6
Legislativo;Senadores;Senadores em Exercício;490;SECRETARIA GERAL DA MESA;Cargos de Liderança do Senador;Retorna informações sobre Cargos de Liderança que o Senador ocupou no exercício do mandato.;https://legis.senado.leg.br/dadosabertos/api-docs/swagger-ui/index.html#/Composição/listaLiderancas;A especificar;19/05/2021;Parlamentar/IdentificacaoParlamentar/UfParlamentar;Informa a unidade federativa de origem do parlamentar.;Alfabético;7
Legislativo;Senadores;Senadores em Exercício;490;SECRETARIA GERAL DA MESA;Cargos de Liderança do Senador;Retorna informações sobre Cargos de Liderança que o Senador ocupou no exercício do mandato.;https://legis.senado.leg.br/dadosabertos/api-docs/swagger-ui/index.html#/Composição/listaLiderancas;A especificar;19/05/2021;Parlamentar/IdentificacaoParlamentar/CodigoPublicoNaLegAtual;Código do parlamentar na legislatura atual compartilhado com a Câmara dos Deputados de forma a permitir uma listagem de todos os congressistas sem repetição de código. Esse número é reutilizado a cada legislatura.;Numérico;8
Legislativo;Senadores;Senadores em Exercício;490;SECRETARIA GERAL DA MESA;Cargos de Liderança do Senador;Retorna informações sobre Cargos de Liderança que o Senador ocupou no exercício do mandato.;https://legis.senado.leg.br/dadosabertos/api-docs/swagger-ui/index.html#/Composição/listaLiderancas;A especificar;19/05/2021;Parlamentar/IdentificacaoParlamentar/EmailParlamentar;Informa o e-mail do parlamentar.;Alfanumérico;9
Legislativo;Senadores;Senadores em Exercício;490;SECRETARIA GERAL DA MESA;Cargos de Liderança do Senador;Retorna informações sobre Cargos de Liderança que o Senador ocupou no exercício do mandato.;https://legis.senado.leg.br/dadosabertos/api-docs/swagger-ui/index.html#/Composição/listaLiderancas;A especificar;19/05/2021;Parlamentar/IdentificacaoParlamentar/CodigoParlamentar;Número que identifica um parlamentar nos sistemas legislativos do Senado.;Numérico;10
Legislativo;Senadores;Senadores em Exercício;490;SECRETARIA GERAL DA MESA;Cargos de Liderança do Senador;Retorna informações sobre Cargos de Liderança que o Senador ocupou no exercício do mandato.;https://legis.senado.leg.br/dadosabertos/api-docs/swagger-ui/index.html#/Composição/listaLiderancas;A especificar;19/05/2021;Parlamentar/IdentificacaoParlamentar/NomeParlamentar;Informa o nome parlamentar, nome adotado pelo parlamentar ao tomar posse do seu mandato.;Alfabético;11
